RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,
255931,300186479,BEL,WILMOTS Marc (BEL),N,3,VERMAELEN,,,
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,23,VERRATTI,,O57',
255931,300186479,BEL,WILMOTS Marc (BEL),S,5,VERTONGHEN,,Y24',
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,22,VICTOR,GK,,
255931,300186456,CRO,KOVAC Niko (CRO),N,21,VIDA,,,
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,8,VIDAL,,O60',
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,20,VIDOSIC,,,
255931,300186475,POR,PAULO BENTO (POR),N,10,VIEIRINHA,,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,2,VIERA,,,
255931,300186477,BIH,SUSIC Safet (BIH),N,19,VI�?A,,I71',
255931,300186510,NED,Louis VAN GAAL (NED),S,2,VLAAR,,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,5,VON BERGEN,,,
255931,300186510,NED,Louis VAN GAAL (NED),N,22,VORM,GK,,
255931,300186477,BIH,SUSIC Safet (BIH),N,6,VRANJE�,,,
255931,300186456,CRO,KOVAC Niko (CRO),S,2,VRSALJKO,,,
255931,300186477,BIH,SUSIC Safet (BIH),N,2,VR�AJEVI?,,,
255931,300186456,CRO,KOVAC Niko (CRO),N,8,VUKOJEVI?,,,
255931,300186471,GRE,SANTOS Fernando (POR),N,11,VYNTRA,,,
255931,300186494,ECU,RUEDA Reinaldo (COL),S,10,W. AYOVI,,,
255931,300186489,URU,TABAREZ Oscar (URU),S,5,W. GARGANO,,Y56' O60',
255931,300186496,HON,SUAREZ Luis (COL),S,8,W. PALACIOS,,Y28' Y43' RSY43',
255931,300186512,GHA,APPIAH James (GHA),N,22,WAKASO,,,
255931,300186512,GHA,APPIAH James (GHA),N,18,WARIS,,,
255931,300186492,CMR,Volker FINKE (GER),N,15,WEBO,,I79',
255931,300186475,GER,LOEW Joachim (GER),N,22,WEIDENFELLER,GK,,
255931,300186513,ENG,HODGSON Roy (ENG),S,11,WELBECK,,O61',
255931,300186510,NED,Louis VAN GAAL (NED),N,20,WIJNALDUM,,I62',
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,22,WILKINSON,,,
255931,300186475,POR,PAULO BENTO (POR),N,6,WILLIAM,,,
255931,300186456,BRA,SCOLARI Luiz Felipe (BRA),N,19,WILLIAN,,,
255931,300186513,ENG,HODGSON Roy (ENG),N,7,WILSHERE,,I73',
255931,300186479,BEL,WILMOTS Marc (BEL),S,6,WITSEL,,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,18,WONDOLOWSKI,,,
255931,300186473,AUS,POSTECOGLOU Ange (AUS),N,8,WRIGHT,,,
255931,300186510,ESP,DEL BOSQUE Vicente (ESP),S,8,XAVI,,,
255931,300186494,SUI,HITZFELD Ottmar (GER),S,10,XHAKA,,,
255931,300186499,KOR,HONG Myungbo (KOR),S,5,Y G KIM,,,
255931,300186499,KOR,HONG Myungbo (KOR),S,12,Y LEE,,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,13,YA KONAN,,I78',
255931,300186507,JPN,ZACCHERONI Alberto (ITA),S,16,YAMAGUCHI,,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,7,YEBDA,,,
255931,300186512,USA,KLINSMANN Juergen (GER),N,2,YEDLIN,,,
255931,300186471,COL,PEKERMAN Jose (ARG),S,3,YEPES,C,,
255931,300186505,NGA,KESHI Stephen (NGA),N,2,YOBO,,I29',
255931,300186507,JPN,ZACCHERONI Alberto (ITA),S,22,YOSHIDA,,Y23',
255931,300186477,ARG,SABELLA Alejandro (ARG),S,4,ZABALETA,,,
255931,300186456,CRO,KOVAC Niko (CRO),N,12,ZELENIKA,GK,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,16,ZEMMAMOUCHE,GK,,
255931,300186499,RUS,CAPELLO Fabio (ITA),S,18,ZHIRKOV,,O71',
255931,300186494,SUI,HITZFELD Ottmar (GER),N,3,ZIEGLER,,,
255931,300186475,GER,LOEW Joachim (GER),N,12,ZIELER,GK,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),S,5,ZOKORA,,Y58',
255931,300186512,USA,KLINSMANN Juergen (GER),N,19,ZUSI,,I77',
255931,300186475,POR,PAULO BENTO (POR),N,11,�DER,,I28',
255931,300186477,BIH,SUSIC Safet (BIH),N,15,�UNJI?,,,
255931,300186475,GER,LOEW Joachim (GER),S,8,�ZIL,,O63',
